candidateActorId,normalizedName,displayName,sourceSystemCount,sourceSystems,venueCount,venues,candidateType,sourceRecordCount,issueDomains,totalActivityAmount,sourceRecordSamples,candidateUse,reviewAction,claimBoundary
cand-04b0da55cc07,AMAYA SOLUTIONS,AMAYA SOLUTIONS INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0508,USAspending national actions:usaspending-procurement-national-actions.csv:M6700124F1010|M6700124F1010|X48GACPHK6V1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:M6700124F1010|M6700124F1010|X48GACPHK6V1:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-d81271a8915f,HARDWARE,HARDWARE INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,80,procurement,0.0505,USAspending national actions:usaspending-procurement-national-actions.csv:47QSSC24FDFUG|47QSSC24FDFUG|VNCMRKELY7B3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:47QSWA24F126J|47QSWA24F126J|VNCMRKELY7B3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:47QSWA24F0603|47QSWA24F0603|VNCMRKELY7B3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:47QSWA24F16EE|47QSWA24F16EE|VNCMRKELY7B3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSWA24F0603|47QSWA24F0603|VNCMRKELY7B3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSWA24F05V8|47QSWA24F05V8|VNCMRKELY7B3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSWA24F0KLW|47QSWA24F0KLW|VNCMRKELY7B3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSWA24F0CKU|47QSWA24F0CKU|VNCMRKELY7B3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-4f8a5c3e0e3e,OFFICE DESIGN FURNISHINGS,OFFICE DESIGN & FURNISHINGS LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,3,procurement,0.0501,USAspending national actions:usaspending-procurement-national-actions.csv:FA489724FG051|FA489724FG051|KUCNGQWMT115:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA301024FG019|FA301024FG019|KUCNGQWMT115:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA489724FG051|FA489724FG051|KUCNGQWMT115:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-84cb9080632e,JASPER ENGINE EXCHANGE,"JASPER ENGINE EXCHANGE, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,3,procurement,0.0487,USAspending national actions:usaspending-procurement-national-actions.csv:FA286024FG035|FA286024FG035|KG6XJVMAE1N3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA460824FG069|FA460824FG069|KG6XJVMAE1N3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA286024FG035|FA286024FG035|KG6XJVMAE1N3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-35a53626bf79,BWI LODGING,BWI LODGING LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,8,procurement,0.0471,USAspending national actions:usaspending-procurement-national-actions.csv:N6310224F0002|N6310224F0002|ZBRNT2NA6AU6:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6310224F0006|N6310224F0006|ZBRNT2NA6AU6:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6310224F0007|N6310224F0007|ZBRNT2NA6AU6:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6310224F0017|N6310224F0017|ZBRNT2NA6AU6:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6310224F0013|N6310224F0013|ZBRNT2NA6AU6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6310224F0002|N6310224F0002|ZBRNT2NA6AU6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6310224F0006|N6310224F0006|ZBRNT2NA6AU6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6310224F0007|N6310224F0007|ZBRNT2NA6AU6:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-b3517257c82b,SAN ANGELO CROSS TEXAS SUPPLY,SAN ANGELO CROSS TEXAS SUPPLY LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,3,procurement,0.0470,USAspending national actions:usaspending-procurement-national-actions.csv:FA488724FG025|FA488724FG025|CGKBB9KL1RA3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA460824FG074|FA460824FG074|CGKBB9KL1RA3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:70Z02424FBOST0010|70Z02424FBOST0010|CGKBB9KL1RA3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-1f0a3f41e09a,KINNEY ELECTRIC POWER TRANSMISSION,KINNEY ELECTRIC & POWER TRANSMISSION INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0456,USAspending national actions:usaspending-procurement-national-actions.csv:FA468624FG014|FA468624FG014|TCU1LWR76LK5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA468624FG014|FA468624FG014|TCU1LWR76LK5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-b6ac8b83215b,SAGE,"SAGE, LLC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0456,USAspending national actions:usaspending-procurement-national-actions.csv:36C25022C00091|36C25022C00091|J8JSLZGBJB25:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C25022C00091|36C25022C00091|J8JSLZGBJB25:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-95095779c082,WIN GREAT TIMES,WIN & GREAT TIMES LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,4,procurement,0.0452,USAspending national actions:usaspending-procurement-national-actions.csv:N6835024M069PC|N6835024M069PC|XZPFR3ZWQHQ3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6835024MP018PC|N6835024MP018PC|XZPFR3ZWQHQ3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6835024MPC027PC|N6835024MPC027PC|XZPFR3ZWQHQ3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6835024M069PC|N6835024M069PC|XZPFR3ZWQHQ3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-603ed0c27691,MONTGOMERY ARMORED CAR SERVICE,"MONTGOMERY ARMORED CAR SERVICE, INC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0442,USAspending national actions:usaspending-procurement-national-actions.csv:36C24721P0177|36C24721P0177|QSNUGMT8JLU4:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C24721P0177|36C24721P0177|QSNUGMT8JLU4:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-2ad1acc12c7f,WOODWAY USA,WOODWAY USA INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,3,procurement,0.0430,USAspending national actions:usaspending-procurement-national-actions.csv:H9224024F0339|H9224024F0339|QSMMLDL8BHZ9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:89233121FNA400399|89233121FNA400399|QSMMLDL8BHZ9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:H9224024F0339|H9224024F0339|QSMMLDL8BHZ9:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-53ccff57c27b,MARINE AIR SUPPLY,"MARINE AIR SUPPLY CO., INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,6,procurement,0.0429,USAspending national actions:usaspending-procurement-national-actions.csv:SPE7M224P0208|SPE7M224P0208|D3NDZT2XLW83:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE7M524P4157|SPE7M524P4157|D3NDZT2XLW83:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M224P0208|SPE7M224P0208|D3NDZT2XLW83:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M524P4157|SPE7M524P4157|D3NDZT2XLW83:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M424F1478|SPE7M424F1478|D3NDZT2XLW83:recipient | USAspending agency actions:usaspending-procurement-actions.csv:70Z03824PF0000588|70Z03824PF0000588|D3NDZT2XLW83:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-c991c9afdd86,IGOV TECHNOLOGIES,"IGOV TECHNOLOGIES, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0420,USAspending national actions:usaspending-procurement-national-actions.csv:FA283524FG057|FA283524FG057|JKJ7JTLJJHR6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA283524FG057|FA283524FG057|JKJ7JTLJJHR6:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-5b27c305a0de,PEERLESS ELECTRONICS,PEERLESS ELECTRONICS INC.,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,6,procurement,0.0405,USAspending national actions:usaspending-procurement-national-actions.csv:SPE7M224P0022|SPE7M224P0022|XLQ5QC4TAF79:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M224P0022|SPE7M224P0022|XLQ5QC4TAF79:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M024V3747|SPE7M024V3747|XLQ5QC4TAF79:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M124V3226|SPE7M124V3226|XLQ5QC4TAF79:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M824V1412|SPE7M824V1412|XLQ5QC4TAF79:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M822P3659|SPE7M822P3659|XLQ5QC4TAF79:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-2b75573f3010,PHOENIX TECHNOLOGY SOLUTIONS,"PHOENIX TECHNOLOGY SOLUTIONS, L.L.C.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0398,USAspending national actions:usaspending-procurement-national-actions.csv:FA560624FG020|FA560624FG020|RBJ8VFAUJDR8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA560624FG020|FA560624FG020|RBJ8VFAUJDR8:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-a209ed9e78e6,WESTERN PLASTICS,"WESTERN PLASTICS, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,72,procurement,0.0387,USAspending national actions:usaspending-procurement-national-actions.csv:47QSSC24P0KPE|47QSSC24P0KPE|HC8YCKMCCFN7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSEA24P00RS|47QSEA24P00RS|HC8YCKMCCFN7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSEA24P00QG|47QSEA24P00QG|HC8YCKMCCFN7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSSC24F1QHK|47QSSC24F1QHK|HC8YCKMCCFN7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSEA24F0HW1|47QSEA24F0HW1|HC8YCKMCCFN7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSSC24F20FP|47QSSC24F20FP|HC8YCKMCCFN7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSSC24F0C49|47QSSC24F0C49|HC8YCKMCCFN7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSEA24P010J|47QSEA24P010J|HC8YCKMCCFN7:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-ae7a54b76cac,CONTRACT FURNITURE OPTIONS,"CONTRACT FURNITURE OPTIONS, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0372,USAspending national actions:usaspending-procurement-national-actions.csv:N3596A24F0014|N3596A24F0014|C78RLSNKVJJ4:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N3596A24F0014|N3596A24F0014|C78RLSNKVJJ4:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-7d7f0dd9480e,WEIBEL SCIENTIFIC S,WEIBEL SCIENTIFIC A/S,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0360,USAspending national actions:usaspending-procurement-national-actions.csv:SPE4A624P2773|SPE4A624P2773|MNEKGLL3CZL5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE4A624P2773|SPE4A624P2773|MNEKGLL3CZL5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-57843988c25c,KARCHER NORTH AMERICA,KARCHER NORTH AMERICA INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0348,USAspending national actions:usaspending-procurement-national-actions.csv:FA251724FG061|FA251724FG061|W752SFMSN5M1:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA251724FG061|FA251724FG061|W752SFMSN5M1:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-d344aeae9607,POPLAR HEALTHCARE PLLC,"POPLAR HEALTHCARE, PLLC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0344,USAspending national actions:usaspending-procurement-national-actions.csv:36C24922P0599|36C24922P0599|K5G3MUY4JFG3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C24922P0599|36C24922P0599|K5G3MUY4JFG3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-62b41746d9ec,AUGUSTA UNIVERSITY,AUGUSTA UNIVERSITY,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,4,procurement,0.0315,USAspending national actions:usaspending-procurement-national-actions.csv:36C24723P0023|36C24723P0023|JJJNQAJY5RN6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C24723P0023|36C24723P0023|JJJNQAJY5RN6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C24520C0079|36C24520C0079|JJJNQAJY5RN6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C24E23N0177|36C24E23N0177|JJJNQAJY5RN6:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-ef8a5bbc96a3,NORFOLK BANANA DISTRIBUTORS,"NORFOLK BANANA DISTRIBUTORS, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,18,procurement,0.0311,USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FFWXH|SPE30024FFWXH|V5FGJ4NKYK61:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FH8VX|SPE30024FH8VX|V5FGJ4NKYK61:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FM0XS|SPE30024FM0XS|V5FGJ4NKYK61:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FJ430|SPE30024FJ430|V5FGJ4NKYK61:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FHG7W|SPE30024FHG7W|V5FGJ4NKYK61:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FN9KV|SPE30024FN9KV|V5FGJ4NKYK61:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FLW2K|SPE30024FLW2K|V5FGJ4NKYK61:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE30024FGW20|SPE30024FGW20|V5FGJ4NKYK61:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-13936179e482,SAAJ,SAAJ LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,9,procurement,0.0311,USAspending national actions:usaspending-procurement-national-actions.csv:N6899424F0009|N6899424F0009|KFJQUGB25MJ3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6899424F0011|N6899424F0011|KFJQUGB25MJ3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6899424F0002|N6899424F0002|KFJQUGB25MJ3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6899424F0006|N6899424F0006|KFJQUGB25MJ3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6899424F0004|N6899424F0004|KFJQUGB25MJ3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6899424F0005|N6899424F0005|KFJQUGB25MJ3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6899424F0003|N6899424F0003|KFJQUGB25MJ3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6899424F0009|N6899424F0009|KFJQUGB25MJ3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-11c27b96a2b9,GOFF DIESEL INJECTION,"GOFF DIESEL INJECTION, INC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0310,USAspending national actions:usaspending-procurement-national-actions.csv:FA820124FG002|FA820124FG002|HY2LYFS289B3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA820124FG002|FA820124FG002|HY2LYFS289B3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-9d0d32f39920,TREGO DUGAN AVIATION GRAND ISLAND,"TREGO DUGAN AVIATION OF GRAND ISLAND, INC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0306,USAspending national actions:usaspending-procurement-national-actions.csv:SPE60724FFM0R|SPE60724FFM0R|KK2JH7T4YEC9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE60724FFM0R|SPE60724FFM0R|KK2JH7T4YEC9:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-000142d2f825,PATRIOT MOBILITY,PATRIOT MOBILITY INC.,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0298,USAspending national actions:usaspending-procurement-national-actions.csv:36C24224P0261|36C24224P0261|CUZ9NA3LXFJ5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C24224P0261|36C24224P0261|CUZ9NA3LXFJ5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-4447f1118ad7,CRANETECH,CRANETECH INC.,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0292,USAspending national actions:usaspending-procurement-national-actions.csv:FA462024F0005|FA462024F0005|ZJANEYKWH685:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA462024F0005|FA462024F0005|ZJANEYKWH685:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-8c93f28c1c2c,WESTERN DIESEL SERVICES,"WESTERN DIESEL SERVICES, INC.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,3,procurement,0.0278,USAspending national actions:usaspending-procurement-national-actions.csv:SPE7M324V2058|SPE7M324V2058|CXMLJDBEL9W6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:6973GH24P01886|6973GH24P01886|CXMLJDBEL9W6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M324V2058|SPE7M324V2058|CXMLJDBEL9W6:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-5c83506e0d15,SCRIP,SCRIP INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,3,procurement,0.0268,USAspending national actions:usaspending-procurement-national-actions.csv:47QSWA24P0JHY|47QSWA24P0JHY|HDK4MJG23N38:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C25224N0540|36C25224N0540|HDK4MJG23N38:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSWA24P0JHY|47QSWA24P0JHY|HDK4MJG23N38:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-ae2cc5b9c8d3,CAPE FEAR LAND MANAGEMENT,CAPE FEAR LAND MANAGEMENT INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,3,procurement,0.0267,USAspending national actions:usaspending-procurement-national-actions.csv:36C78624N0383|36C78624N0383|XCCNR8SMAKQ3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C78624N0383|36C78624N0383|XCCNR8SMAKQ3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C78624N0403|36C78624N0403|XCCNR8SMAKQ3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-e7aafa499f50,BRODART,BRODART CO,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,3,procurement,0.0264,USAspending national actions:usaspending-procurement-national-actions.csv:FA460823P0003|FA460823P0003|V9SKFP8R11A9:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:FA480923P0001|FA480923P0001|V9SKFP8R11A9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA460823P0003|FA460823P0003|V9SKFP8R11A9:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-e505a4c28a9b,HALL QUAD CITIES II,"HALL QUAD CITIES II, LLC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,8,procurement,0.0259,USAspending national actions:usaspending-procurement-national-actions.csv:N6833024F0028|N6833024F0028|P2JBTB5JHDN5:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6833024F0297|N6833024F0297|P2JBTB5JHDN5:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6833024F0298|N6833024F0298|P2JBTB5JHDN5:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6833024F0300|N6833024F0300|P2JBTB5JHDN5:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6833024F0296|N6833024F0296|P2JBTB5JHDN5:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6833024F0299|N6833024F0299|P2JBTB5JHDN5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6833024F0028|N6833024F0028|P2JBTB5JHDN5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6833024F0297|N6833024F0297|P2JBTB5JHDN5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
