canonicalActorId,issueCode,venue,periodStart,periodEnd,activityType,activityMeasure,sourceSystem,sourceRecordId,matchConfidence,activityAmount,jurisdiction,reviewStatus,notes
co-control-9c22b3350766,co-state-professional-association,state_lobbying,2008-12-05,2008-12-05,state_lobbying_income,7708.3300,Colorado Secretary of State lobbyist income data,19927000552|20085003275|COLO TRIAL LAWYERS ASSN|2008-12-05|9342,0.7000,0.0077,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-9c22b3350766,co-state-professional-association,state_lobbying,2008-12-05,2008-12-05,state_lobbying_income,7708.3400,Colorado Secretary of State lobbyist income data,19967000534|20085003276|COLO TRIAL LAWYERS ASSN|2008-12-05|9343,0.7000,0.0077,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a6b02d1fc05e,co-state-group-of-persons,state_lobbying,2007-01-03,2007-01-03,state_lobbying_income,30000.0000,Colorado Secretary of State lobbyist income data,20017000953|20065002714|COALITION FOR THOROUGH UNIFORM COLORADO PUBLIC EDUCATION SYSTEM|2007-01-03|3718,0.7000,0.0300,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a6b02d1fc05e,co-state-group-of-persons,state_lobbying,2007-03-23,2007-03-23,state_lobbying_income,30000.0000,Colorado Secretary of State lobbyist income data,20017000953|20065002714|COALITION FOR THOROUGH UNIFORM COLORADO PUBLIC EDUCATION SYSTEM|2007-03-23|3719,0.7000,0.0300,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a6b02d1fc05e,co-state-group-of-persons,state_lobbying,2007-07-03,2007-07-03,state_lobbying_income,30000.0000,Colorado Secretary of State lobbyist income data,20017000953|20075003188|COALITION FOR THOROUGH UNIFORM COLORADO PUBLIC EDUCATION SYSTEM|2007-07-03|3720,0.7000,0.0300,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a6b02d1fc05e,co-state-group-of-persons,state_lobbying,2007-10-01,2007-10-01,state_lobbying_income,30000.0000,Colorado Secretary of State lobbyist income data,20017000953|20075003188|COALITION FOR THOROUGH UNIFORM COLORADO PUBLIC EDUCATION SYSTEM|2007-10-01|3721,0.7000,0.0300,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a6b02d1fc05e,co-state-group-of-persons,state_lobbying,2008-01-02,2008-01-02,state_lobbying_income,30000.0000,Colorado Secretary of State lobbyist income data,20017000953|20075003188|COALITION FOR THOROUGH UNIFORM COLORADO PUBLIC EDUCATION SYSTEM|2008-01-02|3722,0.7000,0.0300,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a6b02d1fc05e,co-state-group-of-persons,state_lobbying,2008-03-31,2008-03-31,state_lobbying_income,30000.0000,Colorado Secretary of State lobbyist income data,20017000953|20075003188|COALITION FOR THOROUGH UNIFORM COLORADO PUBLIC EDUCATION SYSTEM|2008-03-31|3723,0.7000,0.0300,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a6b02d1fc05e,co-state-group-of-persons,state_lobbying,2008-06-27,2008-06-27,state_lobbying_income,30000.0000,Colorado Secretary of State lobbyist income data,20017000953|20075003188|COALITION FOR THOROUGH UNIFORM COLORADO PUBLIC EDUCATION SYSTEM|2008-06-27|3724,0.7000,0.0300,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a6b02d1fc05e,co-state-group-of-persons,state_lobbying,2008-09-26,2008-09-26,state_lobbying_income,30000.0000,Colorado Secretary of State lobbyist income data,20017000953|20085003350|COALITION FOR THOROUGH UNIFORM COLORADO PUBLIC EDUCATION SYSTEM|2008-09-26|3725,0.7000,0.0300,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-01-12,2007-01-12,state_lobbying_income,14208.3400,Colorado Secretary of State lobbyist income data,20025002112|20065003428|COLORADO RETAIL COUNCIL|2007-01-12|8462,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-02-09,2007-02-09,state_lobbying_income,14208.3400,Colorado Secretary of State lobbyist income data,20025002112|20065003428|COLORADO RETAIL COUNCIL|2007-02-09|8463,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-03-30,2007-03-30,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20065003428|COLORADO RETAIL COUNCIL|2007-03-30|8464,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-05-31,2007-05-31,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20065003428|COLORADO RETAIL COUNCIL|2007-05-31|8465,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-06-15,2007-06-15,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20065003428|COLORADO RETAIL COUNCIL|2007-06-15|8466,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-07-06,2007-07-06,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2007-07-06|8467,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-08-20,2007-08-20,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2007-08-20|8468,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-09-19,2007-09-19,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2007-09-19|8469,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-10-17,2007-10-17,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2007-10-17|8470,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-11-27,2007-11-27,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2007-11-27|8471,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2007-12-06,2007-12-06,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2007-12-06|8472,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-01-10,2008-01-10,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2008-01-10|8473,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-02-22,2008-02-22,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2008-02-22|8474,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-03-25,2008-03-25,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2008-03-25|8475,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-04-29,2008-04-29,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2008-04-29|8476,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-06-09,2008-06-09,state_lobbying_income,28416.6600,Colorado Secretary of State lobbyist income data,20025002112|20075003600|COLORADO RETAIL COUNCIL|2008-06-09|8477,0.7000,0.0284,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-07-27,2008-07-27,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20085002928|COLORADO RETAIL COUNCIL|2008-07-27|8478,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-09-09,2008-09-09,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20085002928|COLORADO RETAIL COUNCIL|2008-09-09|8479,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-09-15,2008-09-15,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20085002928|COLORADO RETAIL COUNCIL|2008-09-15|8480,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-10-06,2008-10-06,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20085002928|COLORADO RETAIL COUNCIL|2008-10-06|8481,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-11-14,2008-11-14,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20085002928|COLORADO RETAIL COUNCIL|2008-11-14|8482,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-a9dd129f18bb,co-state-industry,state_lobbying,2008-12-01,2008-12-01,state_lobbying_income,14208.3300,Colorado Secretary of State lobbyist income data,20025002112|20085002928|COLORADO RETAIL COUNCIL|2008-12-01|8483,0.7000,0.0142,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-01-05,2007-01-05,state_lobbying_income,4429.8200,Colorado Secretary of State lobbyist income data,19917000039|20065002931|COLORADO WINNING EDGE|2007-01-05|9023,0.7000,0.0044,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-01-28,2007-01-28,state_lobbying_income,5459.2800,Colorado Secretary of State lobbyist income data,19997001054|20065002884|COLORADO WINNING EDGE|2007-01-28|9024,0.7000,0.0055,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-02-25,2007-02-25,state_lobbying_income,7575.6800,Colorado Secretary of State lobbyist income data,19917000039|20065002931|COLORADO WINNING EDGE|2007-02-25|9025,0.7000,0.0076,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-02-26,2007-02-26,state_lobbying_income,6084.0000,Colorado Secretary of State lobbyist income data,19997001054|20065002884|COLORADO WINNING EDGE|2007-02-26|9026,0.7000,0.0061,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-03-13,2007-03-13,state_lobbying_income,5888.8300,Colorado Secretary of State lobbyist income data,19917000039|20065002931|COLORADO WINNING EDGE|2007-03-13|9027,0.7000,0.0059,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-03-13,2007-03-13,state_lobbying_income,10000.0000,Colorado Secretary of State lobbyist income data,19917000039|20065002931|COLORADO WINNING EDGE|2007-03-13|9028,0.7000,0.0100,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-03-25,2007-03-25,state_lobbying_income,9000.0000,Colorado Secretary of State lobbyist income data,19997001054|20065002884|COLORADO WINNING EDGE|2007-03-25|9029,0.7000,0.0090,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-04-13,2007-04-13,state_lobbying_income,10054.0000,Colorado Secretary of State lobbyist income data,19917000039|20065002931|COLORADO WINNING EDGE|2007-04-13|9030,0.7000,0.0101,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-05-01,2007-05-01,state_lobbying_income,9804.8300,Colorado Secretary of State lobbyist income data,19917000039|20065002931|COLORADO WINNING EDGE|2007-05-01|9031,0.7000,0.0098,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-05-28,2007-05-28,state_lobbying_income,6750.0000,Colorado Secretary of State lobbyist income data,19997001054|20065002884|COLORADO WINNING EDGE|2007-05-28|9032,0.7000,0.0067,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-06-15,2007-06-15,state_lobbying_income,1679.8400,Colorado Secretary of State lobbyist income data,19917000039|20065002931|COLORADO WINNING EDGE|2007-06-15|9033,0.7000,0.0017,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-06-29,2007-06-29,state_lobbying_income,3083.3400,Colorado Secretary of State lobbyist income data,19997001054|20065002884|COLORADO WINNING EDGE|2007-06-29|9034,0.7000,0.0031,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-07-15,2007-07-15,state_lobbying_income,4263.1700,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2007-07-15|9035,0.7000,0.0043,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-07-20,2007-07-20,state_lobbying_income,6791.5000,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2007-07-20|9036,0.7000,0.0068,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-07-27,2007-07-27,state_lobbying_income,4166.6600,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2007-07-27|9037,0.7000,0.0042,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-08-26,2007-08-26,state_lobbying_income,4750.0000,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2007-08-26|9038,0.7000,0.0047,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-09-05,2007-09-05,state_lobbying_income,2064.3400,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2007-09-05|9039,0.7000,0.0021,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-09-25,2007-09-25,state_lobbying_income,6145.8200,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2007-09-25|9040,0.7000,0.0061,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-10-01,2007-10-01,state_lobbying_income,6020.6600,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2007-10-01|9041,0.7000,0.0060,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-10-21,2007-10-21,state_lobbying_income,4895.8200,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2007-10-21|9042,0.7000,0.0049,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-11-05,2007-11-05,state_lobbying_income,3395.6600,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2007-11-05|9043,0.7000,0.0034,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-11-25,2007-11-25,state_lobbying_income,4895.9200,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2007-11-25|9044,0.7000,0.0049,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-12-10,2007-12-10,state_lobbying_income,9520.6600,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2007-12-10|9045,0.7000,0.0095,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2007-12-28,2007-12-28,state_lobbying_income,5520.8200,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2007-12-28|9046,0.7000,0.0055,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-01-15,2008-01-15,state_lobbying_income,2770.6600,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2008-01-15|9047,0.7000,0.0028,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-01-25,2008-01-25,state_lobbying_income,8395.8200,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2008-01-25|9048,0.7000,0.0084,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
